,Ticker,Followers,pct_change_day,pct_change_week,pct_change_month,Date
171,IVZ,229753,0.0426727047,0.112856981,0.8232511399,2022-10-08T00:00:00.000Z
172,LCID,229529,0.0366100808,0.1173340312,0.3300200198,2022-10-08T00:00:00.000Z
173,EXPR,227452,-0.005715165,-0.0215383669,-0.1847520329,2022-10-08T00:00:00.000Z
174,MRK,225337,0.0133151655,0.0768328863,0.2433382268,2022-10-08T00:00:00.000Z
175,PG,222188,0.0018003097,0.0418739728,0.0860371987,2022-10-08T00:00:00.000Z
176,CTXS,220857,-0.0081494058,-0.0398289167,0.2664911245,2022-10-08T00:00:00.000Z
177,GRMN,217509,0.0137944353,0.114609224,0.6739087168,2022-10-08T00:00:00.000Z
178,DE,215401,0.0176446279,0.0924712596,0.4884443491,2022-10-08T00:00:00.000Z
179,PTON,214003,0.0243046305,0.2675325162,0.6466693004,2022-10-08T00:00:00.000Z
180,ROKU,213631,0.0468316076,0.1504852093,0.5450104249,2022-10-08T00:00:00.000Z
181,COF,207989,0.0298181573,0.0803572288,0.5370314872,2022-10-08T00:00:00.000Z
182,LE,206424,0.0,-0.008719156,-0.078901383,2022-10-08T00:00:00.000Z
183,MELI,202495,0.0162993549,0.1260878165,0.5666636868,2022-10-08T00:00:00.000Z
184,MAT,202105,0.0118764258,0.0668416101,0.2137112369,2022-10-08T00:00:00.000Z
185,NLSN,198321,0.0030254898,0.0100856778,-0.012604237,2022-10-08T00:00:00.000Z
186,NCLH,197619,0.0303706741,0.2236557831,0.6119633229,2022-10-08T00:00:00.000Z
187,CR,192567,-0.0025964315,-0.0311482814,-0.1829774,2022-10-08T00:00:00.000Z
188,SEAS,188723,0.0381657134,0.2230447736,1.070564041,2022-10-08T00:00:00.000Z
189,HAS,187276,0.0101464832,0.1160061799,0.2703845886,2022-10-08T00:00:00.000Z
190,PARAA,187120,0.0042755141,0.0171042504,-0.1451502732,2022-10-08T00:00:00.000Z
191,DLTR,186410,0.0107301894,0.03756574,0.1305279668,2022-10-08T00:00:00.000Z
192,RRGB,185299,0.0010793483,0.0199717157,-0.0043171602,2022-10-08T00:00:00.000Z
193,CMCSA,183433,0.0190841776,0.0463599276,0.0239927149,2022-10-08T00:00:00.000Z
194,ZUMZ,180962,-0.0055257167,-0.0574376194,-0.2826835652,2022-10-08T00:00:00.000Z
195,RIVN,180512,0.0753980574,0.4010211857,1.4397302613,2022-10-08T00:00:00.000Z
196,GGR,180091,0.0978239724,0.1852490571,2.2523903613,2022-10-08T00:00:00.000Z
197,NNBR,179925,-0.0033346116,-0.0666500042,-0.1980230971,2022-10-08T00:00:00.000Z
198,BBBY,178416,0.0044841039,0.0117716304,-0.0100877635,2022-10-08T00:00:00.000Z
199,LFLY,176829,0.0514886442,0.2216075902,1.0382145224,2022-10-08T00:00:00.000Z
200,XRX,172287,-0.0034824398,-0.0319132887,-0.1246362361,2022-10-08T00:00:00.000Z
201,SONO,171422,0.0250905887,0.0320948607,0.1876084886,2022-10-08T00:00:00.000Z
202,MSTR,170532,0.0041049699,0.1121280255,1.1243150929,2022-10-08T00:00:00.000Z
203,NET,166383,0.05351967,0.2579012383,0.9930378095,2022-10-08T00:00:00.000Z
204,KR,166317,0.0126280849,0.0571524828,0.1228079681,2022-10-08T00:00:00.000Z
205,COP,164373,0.0012167596,-0.0145988065,-0.070521433,2022-10-08T00:00:00.000Z
206,GTLB,160898,0.0292195883,0.1811876195,0.7463714576,2022-10-08T00:00:00.000Z
207,DOCU,160669,-0.0031118912,-0.0024895284,-0.1168739937,2022-10-08T00:00:00.000Z
208,GOGO,160036,-0.0037490159,-0.0137450174,-0.237506,2022-10-08T00:00:00.000Z
209,BMY,157541,0.005713125,0.0603381477,0.2060845837,2022-10-08T00:00:00.000Z
210,HLT,156823,0.0012753394,0.0216851948,0.0516772786,2022-10-08T00:00:00.000Z
211,CROX,156094,0.0615392505,1.8890339426,2.6684293955,2022-10-08T00:00:00.000Z
212,CHTR,154912,0.0038733167,0.0956294746,0.1331557923,2022-10-08T00:00:00.000Z
213,BIG,154908,0.0,-0.0051640889,-0.114775028,2022-10-08T00:00:00.000Z
214,FTCH,154078,0.0305133382,0.1332267519,0.313157158,2022-10-08T00:00:00.000Z
215,MORN,153726,0.0761674121,0.4961854518,2.1856179955,2022-10-08T00:00:00.000Z
216,PLNT,152108,0.0118350976,0.0302508187,0.0644694428,2022-10-08T00:00:00.000Z
217,PCG,152058,0.0,-0.0131511461,0.4757562542,2022-10-08T00:00:00.000Z
218,PRU,150364,-0.0006650484,-0.0066500858,-0.0830625494,2022-10-08T00:00:00.000Z
219,MRNA,150351,0.0086471817,0.0792108206,0.2446927672,2022-10-08T00:00:00.000Z
220,AVY,149488,0.0066899477,0.0086971065,-0.765395875,2022-10-08T00:00:00.000Z
221,SQSP,147179,0.0088335621,0.007474451,0.0645889424,2022-10-08T00:00:00.000Z
222,CAT,146820,0.0074927286,0.0674750036,0.2416943181,2022-10-08T00:00:00.000Z
223,SOFI,144769,0.0124351473,0.0463020553,3.0186369879,2022-10-08T00:00:00.000Z
224,SHW,141485,-0.0028270749,-0.0077740714,-0.076980663,2022-10-08T00:00:00.000Z
225,GRPN,140992,0.0007092651,-0.0226911731,-0.1586222524,2022-10-08T00:00:00.000Z
226,LOPE,140634,0.039123909,0.2502085071,0.9895444361,2022-10-08T00:00:00.000Z
227,TWOA,139473,0.015058945,0.1515129755,0.5885025639,2022-10-08T00:00:00.000Z
228,BYND,137383,0.0145599616,0.1618535881,0.9701388327,2022-10-08T00:00:00.000Z
229,REFR,137334,0.0393356643,0.3096924987,1.2832426214,2022-10-08T00:00:00.000Z
230,CARS,136742,0.0021939608,0.0234072123,0.0438975139,2022-10-08T00:00:00.000Z
231,JACK,134144,0.0357952512,0.2878310992,0.8821472351,2022-10-08T00:00:00.000Z
232,FTNT,133439,0.0322348496,0.0487351358,0.0915112101,2022-10-08T00:00:00.000Z
233,SCOR,131756,-0.0022768843,-0.0197295534,-0.1076589486,2022-10-08T00:00:00.000Z
234,MSI,131662,0.034950158,0.3559586874,1.3853060533,2022-10-08T00:00:00.000Z
235,TU,130247,0.0099820323,0.0537729399,0.1876879764,2022-10-08T00:00:00.000Z
236,NTAP,127928,-0.003126661,-0.0125054711,-0.0320390094,2022-10-08T00:00:00.000Z
237,SCHW,127778,0.0227007648,0.1473469708,1.0749966382,2022-10-08T00:00:00.000Z
238,MMYT,127283,0.0125719943,0.0526663313,0.2670468868,2022-10-08T00:00:00.000Z
239,PLTR,126959,0.0165435094,0.1285529512,0.6971763959,2022-10-08T00:00:00.000Z
240,AKAM,125529,0.0071701721,-0.03822356,-0.1384215174,2022-10-08T00:00:00.000Z
241,SAVE,125273,0.0303429552,0.1390898408,0.5280263211,2022-10-08T00:00:00.000Z
242,CMI,124791,0.0080140406,0.0320638712,0.0368752255,2022-10-08T00:00:00.000Z
243,BX,123035,0.0333349594,0.1962636611,0.4867730053,2022-10-08T00:00:00.000Z
244,CM,121626,-0.0008221859,0.0090449369,0.0468869531,2022-10-08T00:00:00.000Z
245,PANW,119869,0.0292070698,0.1119138097,0.3322954332,2022-10-08T00:00:00.000Z
246,DUK,119663,0.0066858886,0.2101966302,1.2882911098,2022-10-08T00:00:00.000Z
247,CBRL,118562,0.0194028969,0.0928646203,0.2189293594,2022-10-08T00:00:00.000Z
248,DESP,118282,-0.0033816343,-0.0050723658,-0.0304264778,2022-10-08T00:00:00.000Z
249,AMGN,116387,0.1773095429,1.2580367319,3.5628164402,2022-10-08T00:00:00.000Z
250,TWNK,116101,-0.0034451574,-0.0464896044,-0.2208700734,2022-10-08T00:00:00.000Z
251,RPD,115755,0.0362966996,0.1245556219,0.4948561011,2022-10-08T00:00:00.000Z
252,SPGI,115463,0.0320551695,0.1014339466,0.2866250337,2022-10-08T00:00:00.000Z
253,SIX,114709,0.0130782779,0.0078465562,-0.0357298475,2022-10-08T00:00:00.000Z
254,WE,113385,-0.0044095599,-0.0229254658,-0.1268398383,2022-10-08T00:00:00.000Z
255,INTR,111651,-0.0026868719,-0.253718676,-0.8243100401,2022-10-08T00:00:00.000Z
256,ZEN,110828,-0.0054135013,-0.1378614357,4.7137633576,2022-10-08T00:00:00.000Z
257,RMAX,110800,0.0270831453,0.1111342013,0.4159831794,2022-10-08T00:00:00.000Z
258,MAXR,110202,0.0,0.0917339534,1.0536161316,2022-10-08T00:00:00.000Z
259,DISH,109321,0.0009147457,0.4077996271,0.2963357126,2022-10-08T00:00:00.000Z
260,RY,108311,0.0129274126,0.1609069976,0.4004486508,2022-10-08T00:00:00.000Z
261,FDS,107818,0.0194810616,0.2678322329,0.9560193638,2022-10-08T00:00:00.000Z
262,RBT,107233,-0.0046625263,-0.0503322863,-0.0605789483,2022-10-08T00:00:00.000Z
263,JNPR,107069,0.0102748043,0.0532650544,0.0738386765,2022-10-08T00:00:00.000Z
264,YELP,106989,0.0028041052,-0.0112148485,-0.0569827184,2022-10-08T00:00:00.000Z
265,BNS,106951,0.0121565767,0.0898413738,0.2606095263,2022-10-08T00:00:00.000Z
266,FOSL,106929,0.0205786338,0.1845744482,0.9449814969,2022-10-08T00:00:00.000Z
267,TXRH,106673,0.0262553331,0.0544013507,0.202898823,2022-10-08T00:00:00.000Z
268,RXT,106565,0.0009384032,-0.0215784141,-0.0946880918,2022-10-08T00:00:00.000Z
269,WSM,106133,-0.007537144,0.0179052717,0.0735467446,2022-10-08T00:00:00.000Z
270,MRO,105933,0.0037761142,0.006608387,-0.0764050031,2022-10-08T00:00:00.000Z
271,CLX,104916,-0.0009531344,-0.0019062506,-0.0542996771,2022-10-08T00:00:00.000Z
272,GIS,104815,0.0114500539,0.1327907066,1.3429891903,2022-10-08T00:00:00.000Z
273,DFS,104726,0.0210116137,0.0984487159,0.2277773524,2022-10-08T00:00:00.000Z
274,MTCH,104677,0.0009553288,-0.0181477802,-0.1411876938,2022-10-08T00:00:00.000Z
275,H,98611,0.0121705088,0.1167560104,0.4430818123,2022-10-08T00:00:00.000Z
276,ILMN,98172,0.3526633751,0.7181549573,1.5631950838,2022-10-08T00:00:00.000Z
277,SHAK,97844,0.0061325865,0.0347612719,0.1176723388,2022-10-08T00:00:00.000Z
278,HIBB,97076,0.0030904577,0.005150869,-0.1635213658,2022-10-08T00:00:00.000Z
279,NTNX,96441,0.0051847858,-0.0103679589,-0.0445669748,2022-10-08T00:00:00.000Z
280,BBW,95776,0.0073092546,-0.1584521725,0.0020882494,2022-10-08T00:00:00.000Z
281,CPB,95465,0.0146672114,0.0891172153,0.2646697405,2022-10-08T00:00:00.000Z
282,CHDN,94096,0.01806992,0.0680619364,0.1831267834,2022-10-08T00:00:00.000Z
283,ODP,93832,-0.0010657231,0.0245179034,0.0469143174,2022-10-08T00:00:00.000Z
284,TXN,92692,0.0161852455,0.0712542915,0.2845427301,2022-10-08T00:00:00.000Z
285,NKLA,89545,0.0189884729,0.0536330827,0.2328262646,2022-10-08T00:00:00.000Z
286,FRBA,89059,0.0629192274,0.4851685114,1.6806147031,2022-10-08T00:00:00.000Z
287,NTGR,88956,0.008994019,0.059615536,0.2321126761,2022-10-08T00:00:00.000Z
288,CINF,88396,0.0158403295,0.0849175168,1.0216909328,2022-10-08T00:00:00.000Z
289,DG,88240,0.0170019836,0.0510233006,0.1509528187,2022-10-08T00:00:00.000Z
290,ALL,86357,-0.0046317203,0.0069483851,-0.0057895834,2022-10-08T00:00:00.000Z
291,ACM,84607,0.0011819493,0.0165498327,0.11004094,2022-10-08T00:00:00.000Z
292,TWLO,84591,-0.0023642618,0.0023643736,0.2239283429,2022-10-08T00:00:00.000Z
293,MDT,83843,0.0178937825,0.1110447761,0.3951480608,2022-10-08T00:00:00.000Z
294,RAD,82738,0.0,-0.0181262311,-0.1195118124,2022-10-08T00:00:00.000Z
295,IEX,82213,0.0145983626,-0.0340462786,-0.1542385232,2022-10-08T00:00:00.000Z
296,WRBY,82085,0.0024365581,-0.0231413817,-0.1690503989,2022-10-08T00:00:00.000Z
297,INTU,82014,0.0146337894,0.0487959597,0.1648774411,2022-10-08T00:00:00.000Z
298,HSON,81973,0.11358085,1.2787565791,6.3162263466,2022-10-08T00:00:00.000Z
299,UFI,81684,0.0122437985,0.0857695984,0.3575246029,2022-10-08T00:00:00.000Z
300,VVV,81316,-0.0073780773,-0.0135256434,-0.0712758375,2022-10-08T00:00:00.000Z
301,USM,81253,0.0086158088,0.0430938954,-0.0209179279,2022-10-08T00:00:00.000Z
302,SFIX,80095,-0.008738858,-0.0436790216,-0.2117984177,2022-10-08T00:00:00.000Z
303,NDAQ,79126,-0.0012637911,0.0202250032,0.0417230349,2022-10-08T00:00:00.000Z
304,NSP,78991,0.0037980453,-0.0291087655,-0.1478990747,2022-10-08T00:00:00.000Z
305,W,78469,0.003823312,-0.015290325,-0.0649516047,2022-10-08T00:00:00.000Z
306,BOX,78350,-0.0076573587,0.0114882373,0.0280870187,2022-10-08T00:00:00.000Z
307,SPLK,77964,0.0384941104,0.1374314448,0.3578508354,2022-10-08T00:00:00.000Z
308,ABBV,77594,0.0244924267,0.1367953748,0.5194771547,2022-10-08T00:00:00.000Z
309,PGR,77149,-0.0012961763,0.0,-0.1100551571,2022-10-08T00:00:00.000Z
310,BJRI,76487,0.0078450857,0.0,-0.0587989338,2022-10-08T00:00:00.000Z
311,CNK,76169,-0.0013128528,0.0249507551,0.1380416491,2022-10-08T00:00:00.000Z
312,HTZ,76061,0.0105189802,0.0565655503,0.1553796927,2022-10-08T00:00:00.000Z
313,DDD,75471,0.0026500947,0.0145772595,0.0371141126,2022-10-08T00:00:00.000Z
314,DTEA,75210,-0.0079770262,-0.0345579244,-0.1553227926,2022-10-08T00:00:00.000Z
315,CHWY,74503,0.1842239733,0.7886904762,1.1952786493,2022-10-08T00:00:00.000Z
316,HNNA,74127,0.0175405456,0.1323805536,0.6080429973,2022-10-08T00:00:00.000Z
317,RDFN,73941,0.0730845751,0.3951120163,1.5561476761,2022-10-08T00:00:00.000Z
318,VRA,73219,0.0,-0.0423208191,0.3536135744,2022-10-08T00:00:00.000Z
319,GILD,72806,0.0096155167,0.0797272777,0.4497792494,2022-10-08T00:00:00.000Z
320,NEWR,72644,0.0206529072,0.0537153089,0.0716332378,2022-10-08T00:00:00.000Z
321,SHOO,71746,-0.0027875341,-0.0139361168,-0.0668579547,2022-10-08T00:00:00.000Z
322,NRDS,70844,-0.0028230246,0.0310637937,0.3058277171,2022-10-08T00:00:00.000Z
323,PSTG,70052,0.0042827164,-0.0099915785,-0.0599195366,2022-10-08T00:00:00.000Z
324,VRTX,69902,0.0085841822,0.0816092777,0.2725499197,2022-10-08T00:00:00.000Z
325,CRWD,69267,0.036105254,0.2344258737,0.9384608659,2022-10-08T00:00:00.000Z
326,CVLT,69114,-0.0014468639,-0.0245909939,-0.2237653207,2022-10-08T00:00:00.000Z
327,TR,68741,0.0130943374,0.0261921045,0.0494854964,2022-10-08T00:00:00.000Z
328,DLB,68579,0.0102082483,0.30568963,0.8588866828,2022-10-08T00:00:00.000Z
329,KODK,68491,0.0292094463,0.2590976959,0.6184809755,2022-10-08T00:00:00.000Z
330,CVS,67572,0.0148012196,0.0948035788,0.2656062202,2022-10-08T00:00:00.000Z
331,RNG,67004,0.0059701493,-0.0328230836,-0.1341401616,2022-10-08T00:00:00.000Z
332,YTRA,66976,0.0179200765,0.0388349515,0.0791954933,2022-10-08T00:00:00.000Z
333,HRL,66711,0.0164917541,0.0825132021,0.1501253547,2022-10-08T00:00:00.000Z
334,D,65791,0.0045601021,0.1430811148,0.3829722307,2022-10-08T00:00:00.000Z
335,ALGT,65779,0.0197670529,0.0715024646,0.1873400755,2022-10-08T00:00:00.000Z
336,HON,65468,0.0045826014,0.0229172078,0.1284717974,2022-10-08T00:00:00.000Z
337,SBH,64481,0.0,0.0155108498,0.0310265122,2022-10-08T00:00:00.000Z
338,ESTC,63246,0.0205588854,0.1044634378,0.3220024428,2022-10-08T00:00:00.000Z
339,SPWR,63081,-0.004755564,0.0237846066,0.65581618,2022-10-08T00:00:00.000Z
340,HAL,62367,0.0080177031,0.070599939,0.2072688711,2022-10-08T00:00:00.000Z
341,AFL,60489,-0.0049593335,0.0016532205,-0.141972761,2022-10-08T00:00:00.000Z
342,SO,59919,0.0,0.0150225338,-0.0333672567,2022-10-08T00:00:00.000Z
343,TSN,58933,0.0152739122,0.0271568478,0.0135765804,2022-10-08T00:00:00.000Z
344,BMBL,58819,0.0408197976,0.1993117781,0.6468061806,2022-10-08T00:00:00.000Z
345,COST,58688,0.0119289037,0.158716614,1.1391248901,2022-10-08T00:00:00.000Z
346,GOLD,58252,0.0137353204,0.042935408,0.2340147292,2022-10-08T00:00:00.000Z
347,CHGG,57325,0.0052335927,0.0209376581,0.1380009084,2022-10-08T00:00:00.000Z
348,BMO,57285,0.0087290503,0.0698750983,0.2923771841,2022-10-08T00:00:00.000Z
349,TD,57132,0.0105030984,0.0963610561,0.2403719625,2022-10-08T00:00:00.000Z
350,NXPI,56983,0.0175521738,0.077275681,0.3345482718,2022-10-08T00:00:00.000Z
351,TLYS,56947,-0.0035119142,-0.0298434099,-0.2417447666,2022-10-08T00:00:00.000Z
352,UNP,56484,0.015936255,0.0921463,0.5393282426,2022-10-08T00:00:00.000Z
353,APRN,55977,0.0071463027,0.0482573727,0.0035730237,2022-10-08T00:00:00.000Z
354,MCHP,55849,-0.0035809565,0.0071626824,-0.0125322257,2022-10-08T00:00:00.000Z
355,PLCE,55614,-0.0035960875,0.0071929509,-0.0970036646,2022-10-08T00:00:00.000Z
356,CHK,55502,0.0018017693,-0.028819482,-0.1187733948,2022-10-08T00:00:00.000Z
357,MET,55137,0.0054412885,0.0090691431,0.0,2022-10-08T00:00:00.000Z
358,OSTK,54908,0.0,0.0036425892,-0.0946142649,2022-10-08T00:00:00.000Z
359,RRR,54731,-0.0036541026,0.049356537,0.1830462558,2022-10-08T00:00:00.000Z
360,STT,54195,0.0313780501,0.0757100122,0.3146691347,2022-10-08T00:00:00.000Z
361,EXPI,54190,0.0129191813,-0.0184501845,-0.1363703376,2022-10-08T00:00:00.000Z
362,UNTY,53939,0.0482258453,0.3068397367,0.713258771,2022-10-08T00:00:00.000Z
363,NDLS,53337,-0.0093734768,-0.0149967195,-0.1628481581,2022-10-08T00:00:00.000Z
364,VOYA,53145,0.00188168,-0.0131697772,-0.1296651257,2022-10-08T00:00:00.000Z
365,WDAY,52624,0.0038006917,0.0494315373,0.3681028399,2022-10-08T00:00:00.000Z
366,AVGO,52449,-0.0019065777,0.020977154,0.0324229478,2022-10-08T00:00:00.000Z
367,PRGS,52189,-0.0019160759,-0.0287334304,-0.196970856,2022-10-08T00:00:00.000Z
368,CI,52143,0.0038357531,0.0710090968,0.1209677419,2022-10-08T00:00:00.000Z
369,MODG,51803,0.0096528824,0.0289642388,0.4284440309,2022-10-08T00:00:00.000Z
370,RUN,51660,0.0232342007,0.069735007,0.2386634845,2022-10-08T00:00:00.000Z
371,ADT,50174,0.0079728922,0.0299049024,0.0698059395,2022-10-08T00:00:00.000Z
372,TDC,49878,0.0340947835,0.2029049561,0.7229402262,2022-10-08T00:00:00.000Z
373,AGCO,49239,0.0325051297,0.1057189908,0.2708426669,2022-10-08T00:00:00.000Z
374,ADP,49197,0.0101642544,0.0773001892,0.1934748075,2022-10-08T00:00:00.000Z
375,SKX,48114,0.0041569671,0.0707154742,0.2145341693,2022-10-08T00:00:00.000Z
376,OPRX,47920,0.0187848302,0.0877229625,0.2049266028,2022-10-08T00:00:00.000Z
377,PKI,47830,0.0188201836,0.0,0.1130274615,2022-10-08T00:00:00.000Z
378,CSX,47751,0.0041885694,0.0041885694,0.3172268908,2022-10-08T00:00:00.000Z
379,PEGA,47567,0.0105125941,0.0210273987,0.0399596198,2022-10-08T00:00:00.000Z
380,SNBR,47293,0.0042291345,0.0423074482,0.2820186599,2022-10-08T00:00:00.000Z
381,WM,47264,0.0126962631,0.0613951519,0.2056522569,2022-10-08T00:00:00.000Z
382,L,46956,-0.0063885517,0.0127795527,0.0127795527,2022-10-08T00:00:00.000Z
383,ALLY,46874,0.0149358824,0.1110589039,0.3167401447,2022-10-08T00:00:00.000Z
384,ADI,46856,0.023481695,0.0875787675,0.1945899711,2022-10-08T00:00:00.000Z
385,ACB,46414,0.0280166376,0.0129288054,0.064677475,2022-10-08T00:00:00.000Z
386,VRSN,46330,0.0,-0.012948895,-0.0625552751,2022-10-08T00:00:00.000Z
387,SHCR,46211,-0.0043277866,-0.0259611016,-0.110241667,2022-10-08T00:00:00.000Z
388,FRC,46159,-0.0064988519,-0.0129968591,-0.0064988519,2022-10-08T00:00:00.000Z
389,NSC,45254,0.0044196942,0.0243131534,0.3436883301,2022-10-08T00:00:00.000Z
390,USB,45095,0.0155251952,0.0421510338,0.1132226268,2022-10-08T00:00:00.000Z
391,HUM,44924,0.0022260312,0.0512238035,0.031173458,2022-10-08T00:00:00.000Z
392,CDW,44887,-0.0044554345,-0.008910472,-0.0445364865,2022-10-08T00:00:00.000Z
393,ARLO,44871,-0.008913649,-0.0200534759,0.0111442963,2022-10-08T00:00:00.000Z
394,XM,44791,0.0022326412,0.0178639216,0.0312660518,2022-10-08T00:00:00.000Z
395,BIIB,44534,0.0314465409,0.1732010707,0.7055311836,2022-10-08T00:00:00.000Z
396,TCS,44037,-0.0113527996,-0.0227030218,-0.0340506674,2022-10-08T00:00:00.000Z
397,ED,43986,0.0136425648,0.0659735651,0.1890531399,2022-10-08T00:00:00.000Z
398,AAP,43686,0.0068676602,-0.050334035,0.1031140441,2022-10-08T00:00:00.000Z
399,NOW,43659,0.0572947701,0.3009557067,0.9573361082,2022-10-08T00:00:00.000Z
400,AIG,43455,0.0207153708,0.0575638959,0.1913677027,2022-10-08T00:00:00.000Z
401,IRBT,43363,0.0138385958,0.0692313018,0.1038829124,2022-10-08T00:00:00.000Z
402,SNOW,42975,0.0675266614,0.3221514112,1.456631569,2022-10-08T00:00:00.000Z
403,SSYS,42097,0.023760306,0.023760306,-0.0712132362,2022-10-08T00:00:00.000Z
404,OKTA,41905,0.04297276,0.100327258,0.2751854511,2022-10-08T00:00:00.000Z
405,CNP,41813,0.0263145304,0.0646149428,0.2421365554,2022-10-08T00:00:00.000Z
406,GOOS,41668,0.007200288,-0.0023998656,0.2020007695,2022-10-08T00:00:00.000Z
407,ROK,41549,0.0048138253,0.0361149901,0.2074138388,2022-10-08T00:00:00.000Z
408,PACB,40910,0.0122234446,0.2646929072,1.0273126883,2022-10-08T00:00:00.000Z
409,ORLY,40861,-0.0048944032,0.009790244,0.0269277846,2022-10-08T00:00:00.000Z
410,TEL,40641,-0.0024605088,-0.1670392297,2.1978021978,2022-10-08T00:00:00.000Z
411,AZO,40534,-0.0074006463,-0.0221986533,0.0320821303,2022-10-08T00:00:00.000Z
412,PTC,40185,0.0074660296,-0.0099529722,-0.034826737,2022-10-08T00:00:00.000Z
413,DDOG,40116,0.0199461454,0.0623581352,0.4130059323,2022-10-08T00:00:00.000Z
414,PLAY,40088,0.0024945743,0.0574067141,0.0049892731,2022-10-08T00:00:00.000Z
415,CHNG,40060,0.0074893277,0.022471349,0.0174768432,2022-10-08T00:00:00.000Z
416,CASY,39914,0.0125285023,0.0501328521,0.1882577374,2022-10-08T00:00:00.000Z
417,HIG,39886,-0.0125341556,0.0025072082,0.0125372985,2022-10-08T00:00:00.000Z
418,HRB,39598,-0.0075755663,-0.0050505051,-0.0983929157,2022-10-08T00:00:00.000Z
419,SCS,39359,0.0050816881,-0.0355573616,0.0203298518,2022-10-08T00:00:00.000Z
420,FITB,39300,-0.0050887996,0.0458225141,0.1401452414,2022-10-08T00:00:00.000Z
421,SNA,39109,0.0127864157,0.1228847188,0.4365802923,2022-10-08T00:00:00.000Z
422,Y,39001,0.020516503,0.0615747749,0.2235699234,2022-10-08T00:00:00.000Z
423,TAC,38977,0.0205291385,0.1413082575,0.7105575939,2022-10-08T00:00:00.000Z
424,BSX,38668,0.0181061018,0.1165108873,0.4859541072,2022-10-08T00:00:00.000Z
425,SIVB,38572,0.020744736,0.1012119482,0.28078203,2022-10-08T00:00:00.000Z
426,CGC,38388,0.0495191431,0.0,-0.1144879267,2022-10-08T00:00:00.000Z
427,OCGN,38256,0.1938086009,1.0593052437,3.1770861427,2022-10-08T00:00:00.000Z
428,MTN,38163,0.0131034121,0.0445656163,0.1338161209,2022-10-08T00:00:00.000Z
429,BK,37722,0.0530475837,0.2551427205,0.5839532837,2022-10-08T00:00:00.000Z
430,KMX,37718,0.0159100552,0.0583616299,0.0928800786,2022-10-08T00:00:00.000Z
431,CSTE,37654,0.0,-0.0132770387,-0.1485017237,2022-10-08T00:00:00.000Z
432,CL,36528,0.0082135524,0.021905805,0.2139917695,2022-10-08T00:00:00.000Z
433,BLKB,36435,-0.0082331632,0.0054895287,-0.0438945434,2022-10-08T00:00:00.000Z
434,PLUG,36385,0.0192423993,0.165175499,0.8285761791,2022-10-08T00:00:00.000Z
435,KFY,35963,0.0055615806,0.0417269389,0.1085625209,2022-10-08T00:00:00.000Z
436,MARK,35189,0.0227395469,0.039800995,-0.1107073918,2022-10-08T00:00:00.000Z
437,ABT,35091,0.0085499316,0.0085499316,0.0085499316,2022-10-08T00:00:00.000Z
438,FSLR,34790,0.0086239112,0.1208702659,0.4330254042,2022-10-08T00:00:00.000Z
439,TAP,34764,0.0316519437,0.0431667098,0.1700043221,2022-10-08T00:00:00.000Z
440,TAP.A,34764,0.0316519437,0.0431667098,0.1700043221,2022-10-08T00:00:00.000Z
441,ETN,34631,0.0028876697,0.0722418078,0.3855295959,2022-10-08T00:00:00.000Z
442,PPG,34439,0.0203299257,0.0029037691,1.9870883677,2022-10-08T00:00:00.000Z
443,CRSP,34070,0.0146778218,0.0528603313,0.188202082,2022-10-08T00:00:00.000Z
444,PAYC,33770,0.053330173,0.2136625319,0.5568293482,2022-10-08T00:00:00.000Z
445,TLRY,33645,0.2114731638,0.3818957544,0.4808266635,2022-10-08T00:00:00.000Z
446,CP,33364,0.0179866898,0.1470808945,0.3821042814,2022-10-08T00:00:00.000Z
447,CRI,33243,-0.0060159422,0.0210614996,-0.1171804579,2022-10-08T00:00:00.000Z
448,IRDM,33027,0.0302874277,0.0787854913,0.1668082009,2022-10-08T00:00:00.000Z
449,PRI,32617,0.0122650477,0.0552164177,0.2243117011,2022-10-08T00:00:00.000Z
450,QLYS,32449,0.0215769681,0.0894509562,0.2967267332,2022-10-08T00:00:00.000Z
451,USNA,32405,0.0154320988,-0.0030858483,-0.1263638045,2022-10-08T00:00:00.000Z
452,WHR,32372,0.0185379719,0.0556345429,0.2229102167,2022-10-08T00:00:00.000Z
453,SFM,32289,0.0092919532,0.0340789392,0.0836897898,2022-10-08T00:00:00.000Z
454,WOLF,32272,0.0061977068,0.0061977068,0.027895732,2022-10-08T00:00:00.000Z
455,REGN,32163,-0.0093266182,0.0902470903,0.4811146865,2022-10-08T00:00:00.000Z
456,SITC,32106,0.0,-0.0062289772,-0.0871351217,2022-10-08T00:00:00.000Z
457,MDLZ,31966,0.0406847557,0.2163212841,0.6803149606,2022-10-08T00:00:00.000Z
458,BNGO,31708,0.0,-0.0063071586,-0.1008191556,2022-10-08T00:00:00.000Z
459,BOOT,31502,-0.0190427828,0.0381073357,0.0254016638,2022-10-08T00:00:00.000Z
460,EXTR,31483,-0.0063522312,0.1144783286,-0.0507952633,2022-10-08T00:00:00.000Z
461,USPH,31377,0.0127498167,-0.0159327003,-0.2828449755,2022-10-08T00:00:00.000Z
462,TROW,31333,0.0,0.0063834541,0.2335252719,2022-10-08T00:00:00.000Z
463,PM,30838,0.029193292,0.1461371091,0.2927019644,2022-10-08T00:00:00.000Z
